2024-03-17T20:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,19.2,_field_rel_hum,56.0
2024-03-17T20:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,19.4,_field_rel_hum,55.0
2024-03-17T19:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,19.7,_field_rel_hum,54.0
2024-03-17T19:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,20.0,_field_rel_hum,52.0
2024-03-17T19:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,20.3,_field_rel_hum,51.0
2024-03-17T19:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,21.3,_field_rel_hum,45.0
2024-03-17T19:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.1,_field_rel_hum,42.0
2024-03-17T19:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.6,_field_rel_hum,40.0
2024-03-17T18:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.8,_field_rel_hum,40.0
2024-03-17T18:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.2,_field_rel_hum,40.0
2024-03-17T18:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,23.1,_field_rel_hum,39.0
2024-03-17T18:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,23.8,_field_rel_hum,35.0
2024-03-17T18:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,23.9,_field_rel_hum,35.0
2024-03-17T17:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,23.9,_field_rel_hum,34.0
2024-03-17T17:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,23.8,_field_rel_hum,34.0
2024-03-17T17:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,24.1,_field_rel_hum,33.0
2024-03-17T17:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,24.1,_field_rel_hum,32.0
2024-03-17T17:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,23.8,_field_rel_hum,32.0
2024-03-17T16:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,24.1,_field_rel_hum,34.0
2024-03-17T16:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,23.9,_field_rel_hum,35.0
2024-03-17T16:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,23.7,_field_rel_hum,37.0
2024-03-17T16:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,23.4,_field_rel_hum,35.0
2024-03-17T16:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.1,_field_rel_hum,41.0
2024-03-17T16:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.9,_field_rel_hum,36.0
2024-03-17T15:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,21.9,_field_rel_hum,41.0
